Participant,FirstCardPlayed,Card_1,Card_2,Card_3,Card_4,Card_5,Card_6,Card_7,Card_8,Card_9,Card_10,Card_11,Card_12,Card_13,ScoreOnNextPlay
22707,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22708,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22712,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22716,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
22721,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22726,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22728,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22735,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22738,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22743,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22746,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
22752,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22757,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22758,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22762,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22767,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22768,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22776,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22777,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22783,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22786,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22792,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22795,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22800,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
22803,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22804,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22812,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
22818,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22821,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22828,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22832,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22836,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22840,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22844,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22848,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22852,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22856,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22860,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
22864,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22872,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22873,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22878,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22883,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22884,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22892,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22893,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
22900,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22903,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22908,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
22913,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
22922,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22923,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
22930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
22932,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22939,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22941,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22948,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22951,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22957,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22959,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22964,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22968,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22973,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22977,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22981,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22985,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22991,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22995,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
22999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23003,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23009,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23012,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23020,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23030,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23031,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23038,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3
23040,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23044,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
23048,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23053,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23059,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23060,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23068,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23070,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23078,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23080,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23085,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23090,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23094,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23098,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23106,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23108,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23114,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23116,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23124,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
23131,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23133,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23139,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23142,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23149,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23152,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23158,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23163,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23164,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23170,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23174,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23180,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23184,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23188,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23192,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23199,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23202,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23207,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23211,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23218,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23222,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23227,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23233,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23234,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23240,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23244,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23249,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23255,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23256,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23262,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
23265,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23272,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23275,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23284,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23285,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23292,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23295,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23301,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23306,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23307,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23312,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23317,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3
23319,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23325,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23330,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23340,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23346,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23350,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23356,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23359,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23365,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23369,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23376,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23379,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23383,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23388,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
23390,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
23397,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23398,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23403,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23407,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23412,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23417,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23419,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23424,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23428,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23437,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23438,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23445,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23448,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23453,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23456,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23462,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23467,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23468,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23472,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23477,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23478,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23484,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23487,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23492,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23497,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23498,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23502,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23506,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23510,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23515,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23516,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23520,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23524,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23531,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23534,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23540,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23543,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23548,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23553,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
23560,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23563,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23568,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23571,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23572,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23578,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23582,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23589,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23591,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23597,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23609,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23616,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23618,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23625,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23628,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23635,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23638,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23644,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23649,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23655,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23659,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23664,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23667,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23673,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23677,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23683,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23686,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23690,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23694,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23700,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23705,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23706,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23710,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23714,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23719,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23724,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23733,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23734,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23738,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23742,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23748,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23753,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23759,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23762,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23767,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23770,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23775,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23780,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23781,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23788,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23791,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23797,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23801,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23807,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23809,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23814,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23817,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23818,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23823,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23828,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23830,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23838,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23840,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23848,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23850,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23857,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23858,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23863,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23866,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23870,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23874,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23880,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23884,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23890,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23894,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
23899,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23902,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23908,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23912,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23920,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23928,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23929,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
23934,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23937,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23938,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23944,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23947,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23953,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23956,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23961,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23964,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23968,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23972,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23980,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23982,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23987,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
23993,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23994,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
23998,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24002,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24008,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24011,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24019,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24024,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24027,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24031,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24035,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24043,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24049,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24053,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24058,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24063,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24071,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24076,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24080,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24084,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24088,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
24094,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24096,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24102,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24106,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24113,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
24115,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24124,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24129,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
24134,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24135,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24139,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24143,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24148,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24151,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24159,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24161,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24166,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24169,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24176,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
24179,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24185,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24188,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24193,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
24196,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24202,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24205,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24210,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24213,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24214,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24223,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24224,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24230,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24233,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24239,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24243,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24249,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24252,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24260,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3
24262,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
24268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24270,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24278,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
24280,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24285,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24291,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24292,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24297,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24300,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24308,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24312,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24316,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
24322,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24327,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24328,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24335,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24338,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
24345,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24347,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24352,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24355,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24356,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24362,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24366,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
24372,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
24375,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24379,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24383,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24391,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
24396,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24399,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24400,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
24404,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
24409,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24410,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24418,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24419,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24426,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24429,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24438,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24446,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24453,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24455,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
24460,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24465,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3
24467,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24474,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24475,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24481,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24485,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24491,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24493,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
24498,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24501,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24502,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
24506,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24511,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24512,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24519,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24521,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24529,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24531,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24536,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24539,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24545,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
